pair,entry_time,entry_price,stake,amount,score,cats,tag,triggered,max_rate,peak_profit_pct,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
TIA_USDT,2026-06-26 17:50:00+00:00,0.3888,1.0,2.5668724279835393,86.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.3908,0.5144032921810705,2026-06-27 05:50:00+00:00,0.3746,time_dud,-3.6522633744855946,-0.03844958847736624,12.0
STG_USDT,2026-06-26 19:50:00+00:00,0.166,1.0,6.012048192771084,65.0,4,demon_buy,"A1,A3,B2,C2,D2,",0.1787,7.650602409638547,2026-06-27 08:10:00+00:00,0.1604,time_dud,-3.373493975903627,-0.03566746987951819,12.333333333333334
MYX_USDT,2026-06-27 04:30:00+00:00,0.1009,1.0,9.890981169474728,71.0,4,demon_buy,"A1,A3,B1,B2,C2,D2,",0.1136,12.58671952428147,2026-06-27 13:20:00+00:00,0.09279,time_sharp_drop,-8.0376610505451,-0.08221585728444003,8.833333333333334
B_USDT,2026-06-27 08:30:00+00:00,0.2435,1.0,4.098562628336755,80.0,4,demon_strong,"A2,B1,B2,C2,D1,D2,",0.2468,1.3552361396303891,2026-06-27 20:30:00+00:00,0.23353,time_dud,-4.09445585215606,-0.04286266940451755,12.0
ATH_USDT,2026-06-25 20:55:00+00:00,0.004131,1.0,241.58799322198016,70.0,4,demon_buy,"A1,A2,A3,B2,D2,",0.00437,5.785524086177672,2026-06-27 20:55:00+00:00,0.004227,time_weak,2.323892519970945,0.021192447349309917,48.0
HMSTR_USDT,2026-06-27 13:20:00+00:00,0.000187,1.0,5336.898395721925,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.0001882,0.6417112299465252,2026-06-28 04:55:00+00:00,0.0001804,time_dud,-3.529411764705882,-0.037223529411764655,15.583333333333334
TRADOOR_USDT,2026-06-27 06:30:00+00:00,0.4255,1.0,2.345475910693302,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.4704,10.552291421856639,2026-06-28 06:30:00+00:00,0.4215,time_stale,-0.9400705052878975,-0.011381903642773139,24.0
BAS_USDT,2026-06-27 22:30:00+00:00,0.046285,1.0,21.56206114291887,55.0,4,demon_watch,"A1,A3,B1,C2,D2,",0.055021,18.874365345144216,2026-06-28 08:05:00+00:00,0.041564,time_sharp_drop,-10.199848763098203,-0.1037944906557201,9.583333333333334
SLX_USDT,2026-06-27 20:30:00+00:00,0.55495,1.0,1.7983602126317684,65.0,4,demon_buy,"A1,A3,B1,B2,C2,D2,",0.57999,4.512118208847634,2026-06-28 09:40:00+00:00,0.53141,time_dud,-4.241823587710606,-0.04433339940535186,13.166666666666666
ESPORTS_USDT,2026-06-28 10:55:00+00:00,0.05843,1.0,17.080266986137257,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.05857,0.23960294369329846,2026-06-28 16:55:00+00:00,0.05142,time_sharp_drop,-11.99726168064351,-0.1217326715728222,6.0
ZORA_USDT,2026-06-28 04:55:00+00:00,0.0075,1.0,133.06666666666666,80.0,4,demon_strong,"A1,A3,B1,B2,C2,D2,",0.007817,4.226666666666661,2026-06-28 19:45:00+00:00,0.007244,time_dud,-3.4133333333333358,-0.036065066666666645,14.833333333333334
OPN_USDT,2026-06-28 08:55:00+00:00,0.06837,1.0,14.59704548778704,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.06921,1.2286090390522064,2026-06-28 20:55:00+00:00,0.06629,time_dud,-3.0422700014626276,-0.03236185461459706,12.0
H_USDT,2026-06-28 16:55:00+00:00,0.05965,1.0,16.730930427493714,80.0,4,demon_strong,"A1,A3,B1,C2,D1,D2,",0.07633,27.96311818943838,2026-06-29 20:00:00+00:00,0.06847,pullback,14.786253143336129,0.14556680637049446,27.083333333333332
ALGO_USDT,2026-06-28 21:45:00+00:00,0.08727,1.0,11.435774034605249,61.0,4,demon_watch,"A2,B1,B2,C2,D2,",0.09007,3.2084335968832325,2026-06-29 21:45:00+00:00,0.08626,time_stale,-1.1573278331614496,-0.013550131774951235,24.0
HMSTR_USDT,2026-06-29 22:00:00+00:00,0.0001915,1.0,5211.488250652742,65.0,4,demon_buy,"A1,A2,A3,B2,C2,D2,",0.000195,1.8276762402088795,2026-06-30 10:00:00+00:00,0.0001841,time_dud,-3.8642297650130497,-0.04056501305483029,12.0
BCCOIN_USDT,2026-06-28 06:55:00+00:00,0.03683,1.0,27.09747488460494,75.0,4,demon_buy,"A1,A3,B1,B2,C2,D1,D2,",0.0407,10.50773825685582,2026-06-30 12:50:00+00:00,0.03858,time_weak,4.75156122726039,0.045420581048058795,53.916666666666664
RIF_USDT,2026-06-28 19:45:00+00:00,0.06806,1.0,14.66353217749045,57.0,4,demon_watch,"A1,A3,B1,D2,",0.0948,39.288862768145755,2026-06-30 19:15:00+00:00,0.08419,pullback,23.69967675580371,0.234522774022921,47.5
DEXE_USDT,2026-06-29 20:00:00+00:00,23.073,1.0,0.043254019850041174,74.0,4,demon_buy,"A1,A2,A3,B2,C2,D2,",23.385,1.3522298790794485,2026-06-30 20:00:00+00:00,22.916,time_stale,-0.6804490096649766,-0.008790881116456428,24.0
ARIA_USDT,2026-06-30 10:00:00+00:00,0.02812,1.0,35.49075391180654,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.0283,0.6401137980085334,2026-06-30 22:00:00+00:00,0.02625,time_dud,-6.650071123755335,-0.06836770981507823,12.0
AIOT_USDT,2026-06-30 12:50:00+00:00,0.05573,1.0,17.907769603445182,71.0,4,demon_buy,"A1,A2,A3,B2,D1,D2,",0.0612,9.81518033375201,2026-07-01 01:00:00+00:00,0.05328,time_dud,-4.396195944733538,-0.045874035528440715,12.166666666666666
LAB_USDT,2026-06-30 21:15:00+00:00,13.874,1.0,0.07193311229638172,65.0,4,demon_buy,"A1,A3,B1,B2,C2,D2,",13.918,0.3171399740521746,2026-07-01 03:15:00+00:00,12.522,time_sharp_drop,-9.744846475421653,-0.09925356782470807,6.0
B2_USDT,2026-06-30 19:15:00+00:00,0.54,1.0,1.848148148148148,72.0,4,demon_buy,"A1,A2,B1,B2,D2,",0.5481,1.4999999999999993,2026-07-01 03:45:00+00:00,0.4946,time_sharp_drop,-8.407407407407415,-0.08590592592592605,8.5
DYDX_USDT,2026-07-01 03:15:00+00:00,0.18894,1.0,5.282100137609823,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",0.24212,28.146501534878798,2026-07-01 06:45:00+00:00,0.2141,pullback,13.316396739705736,0.13089763946226318,3.5
HOME_USDT,2026-06-30 23:15:00+00:00,0.0177,1.0,56.38418079096045,68.0,4,demon_buy,"A2,A3,B2,C2,D2,",0.01784,0.790960451977408,2026-07-01 14:30:00+00:00,0.01713,time_dud,-3.2203389830508535,-0.034138983050847505,15.25
SKYAI_USDT,2026-07-01 05:15:00+00:00,0.115,1.0,8.678260869565216,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.1222,6.260869565217389,2026-07-01 14:45:00+00:00,0.1057,time_sharp_drop,-8.086956521739133,-0.08270782608695648,9.5
HMSTR_USDT,2026-07-01 01:15:00+00:00,0.0001901,1.0,5249.86849026828,70.0,4,demon_buy,"B1,C2,D1,D2,",0.0001941,2.1041557075223505,2026-07-01 18:55:00+00:00,0.0001843,time_dud,-3.0510257759074197,-0.032449237243556084,17.666666666666668
