pair,entry_time,entry_price,stake,amount,score,cats,tag,triggered,max_rate,peak_profit_pct,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
ALT_USDT,2026-06-28 05:35:00+00:00,0.005764,1.0,173.14365024288688,76.0,4,demon_buy,"A2,B1,B2,C2,D2,",0.00594,3.0534351145038157,2026-06-28 21:45:00+00:00,0.005571,time_dud,-3.3483691880638378,-0.03541672449687705,16.166666666666668
VELVET_USDT,2026-06-29 00:10:00+00:00,1.86392,1.0,0.5354307051804799,75.0,4,demon_buy,"A1,A3,B1,B2,C2,D1,D2,",2.07214,11.171080303875707,2026-06-29 04:45:00+00:00,1.39556,hard_stoploss,-25.12768788360016,-0.25277432507832953,4.583333333333333
RIF_USDT,2026-06-28 14:45:00+00:00,0.07033,1.0,14.190245983221953,90.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D1,D2,",0.08061,14.616806483719602,2026-06-29 07:45:00+00:00,0.06809,time_dud,-3.1849850703824907,-0.03378615100241733,17.0
GWEI_USDT,2026-06-28 12:45:00+00:00,0.14496,1.0,6.884657836644592,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.22516,55.32560706401766,2026-06-29 10:15:00+00:00,0.20015,pullback,38.07257174392935,0.3779642660044149,21.5
ORDI_USDT,2026-06-29 07:45:00+00:00,3.39,1.0,0.2943952802359882,84.0,4,demon_strong,"A1,A3,B1,B2,C2,D1,D2,",4.346,28.200589970501472,2026-06-29 20:00:00+00:00,3.869,pullback,14.129793510324488,0.13901533923303844,12.25
ARIA_USDT,2026-06-28 16:45:00+00:00,0.02643,1.0,37.760121074536514,86.0,4,demon_strong,"A1,A2,A3,B1,C2,D1,D2,",0.02797,5.826712069617858,2026-06-29 21:20:00+00:00,0.0266,time_stale,0.6432084752175559,0.0044192205826711906,28.583333333333332
LIGHT_USDT,2026-06-29 10:15:00+00:00,0.12772,1.0,7.813968055120577,86.0,4,demon_strong,"A1,A2,A3,B1,B2,D1,D2,",0.12926,1.2057626056999793,2026-06-29 22:15:00+00:00,0.11904,time_dud,-6.796116504854363,-0.06982524271844659,12.0
HIGH_USDT,2026-06-29 04:45:00+00:00,0.03684,1.0,27.09011943539631,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.0456,23.778501628664507,2026-06-30 00:25:00+00:00,0.04115,pullback,11.69923995656895,0.11475841476655813,19.666666666666668
ACN1_USDT,2026-06-29 02:30:00+00:00,0.006363,1.0,156.84425585415684,80.0,4,demon_strong,"A1,A2,A3,B2,D1,D2,",0.006583,3.457488606003466,2026-06-30 02:30:00+00:00,0.006359,time_stale,-0.06286342920005758,-0.002627377023416533,24.0
GWEI_USDT,2026-06-29 23:30:00+00:00,0.16632,1.0,6.000481000481001,76.0,4,demon_buy,"A1,A2,B1,B2,C2,D2,",0.17672,6.253006253006249,2026-06-30 07:10:00+00:00,0.1523,time_sharp_drop,-8.429533429533432,-0.08612674362674366,7.666666666666667
TRADOOR_USDT,2026-06-30 05:30:00+00:00,0.4307,1.0,2.317158114697005,78.0,4,demon_buy,"A1,A2,B1,B2,D2,",0.4416,2.5307638727652577,2026-06-30 17:30:00+00:00,0.4148,time_dud,-3.691664731831907,-0.038842814023682504,12.0
ARIA_USDT,2026-06-30 07:30:00+00:00,0.02757,1.0,36.19876677548059,80.0,4,demon_strong,"A1,A3,B1,B2,D1,D2,",0.0283,2.6478055857816396,2026-06-30 19:35:00+00:00,0.02673,time_dud,-3.0467899891186088,-0.032406964091403645,12.083333333333334
DEXE_USDT,2026-06-29 20:05:00+00:00,23.141,1.0,0.04312691759215246,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",23.385,1.054405600449433,2026-06-30 20:05:00+00:00,22.904,time_stale,-1.0241562594529119,-0.012221079469340035,24.0
TRX_USDT,2026-06-30 01:30:00+00:00,0.31972,1.0,3.1214812961341174,75.0,4,demon_buy,"A2,B1,B2,C1,C2,D1,D2,",0.3203,0.18140873264105137,2026-07-01 01:30:00+00:00,0.31457,time_stale,-1.6107844363818302,-0.018075628675090605,24.0
B2_USDT,2026-06-30 19:40:00+00:00,0.5467,1.0,1.825498445216755,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.5467,0.0,2026-07-01 03:45:00+00:00,0.4946,time_sharp_drop,-9.529906713005301,-0.09710846899579284,8.083333333333334
HOME_USDT,2026-06-30 23:00:00+00:00,0.01794,1.0,55.6298773690078,80.0,4,demon_strong,"A1,A2,A3,B1,B2,C2,D2,",0.01798,0.2229654403567356,2026-07-01 11:00:00+00:00,0.01736,time_dud,-3.232998885172802,-0.03426532887402456,12.0
BIO_USDT,2026-06-30 17:40:00+00:00,0.02981,1.0,33.47869842334787,82.0,4,demon_strong,"A1,A2,A3,B1,B2,D2,",0.03118,4.595773230459576,2026-07-01 17:40:00+00:00,0.02981,time_stale,0.0,-0.0020000000000000018,24.0
