symbol,entry_time,entry_price,stake,amount,score,layers,max_rate,peak_profit_pct,signal_tag,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours
HMSTR_USDT,2026-06-26 05:20:00+00:00,0.0001705,1.0,5853.372434017595,166.35579631647528,"(True, False, False)",0.0001882,10.38123167155425,v4_l100,2026-06-28 05:25:00+00:00,0.0001784,medium_2d,4.6334310850439895,0.04424164222873905,48.083333333333336
PUMP_USDT,2026-06-27 17:45:00+00:00,0.0013956,1.0,715.1046145027228,177.35435195356405,"(True, False, False)",0.0014333,2.7013470908569706,v4_l100,2026-06-28 06:00:00+00:00,0.0013921,stale_half_day,-0.25078819145887293,-0.004502866150759566,12.25
STBL_USDT,2026-06-27 11:40:00+00:00,0.02482,1.0,40.20950846091862,93.08031608447257,"(True, False, False)",0.0264,6.3658340048348165,v4_l100,2026-06-28 13:15:00+00:00,0.02506,stale_dud,0.9669621273166827,0.00765028203062057,25.583333333333332
KGEN_USDT,2026-06-27 07:40:00+00:00,0.18795,1.0,5.309922851822293,134.9353889040507,"(True, False, False)",0.23094,22.8731045490822,v4_l100,2026-06-28 13:20:00+00:00,0.20733,pullback_exit,10.311252992817229,0.10090630486831609,29.666666666666668
ALT_USDT,2026-06-28 04:55:00+00:00,0.005827,1.0,171.27166638064185,112.05588845425908,"(True, False, False)",0.00594,1.9392483267547667,v4_l100,2026-06-28 16:55:00+00:00,0.005702,stale_half_day,-2.14518620216235,-0.023408958297580273,12.0
CYS_USDT,2026-06-27 22:40:00+00:00,0.339,1.0,2.943952802359882,84.684968816251,"(True, False, False)",0.3586,5.781710914454263,v4_l100,2026-06-28 18:45:00+00:00,0.3384,stale_half_day,-0.1769911504424911,-0.0037663716814161363,20.083333333333332
ZORA_USDT,2026-06-28 06:55:00+00:00,0.007594,1.0,131.4195417434817,96.43763823342438,"(True, False, False)",0.007817,2.9365288385567454,v4_l100,2026-06-28 18:55:00+00:00,0.007387,stale_half_day,-2.7258361864629936,-0.029203845140900686,12.0
PUMP_USDT,2026-06-28 08:55:00+00:00,0.0014856,1.0,671.7824448034464,241.6013535241937,"(True, False, False)",0.001513,1.844372644049551,v4_l100,2026-06-28 19:45:00+00:00,0.0014108,dud_early,-5.0350026925148,-0.052249326871297685,10.833333333333334
AIOT_USDT,2026-06-28 13:00:00+00:00,0.05332,1.0,18.717179294823705,126.28511462687852,"(True, False, False)",0.0538,0.9002250562640683,v4_l100,2026-06-28 21:45:00+00:00,0.05052,dud_early,-5.2513128282070465,-0.05440810202550628,8.75
OPN_USDT,2026-06-28 02:55:00+00:00,0.06393,1.0,15.610824339120914,177.04675385171927,"(True, False, False)",0.06921,8.259033317691214,v4_l100,2026-06-28 22:45:00+00:00,0.06379,stale_half_day,-0.21898951978726924,-0.004185515407477025,19.833333333333332
