pre_bars,pre_open,pre_close,pre_change_pct,pre_high,pre_low,pre_range_pct,pre_volatility,pre_total_volume,pre_mean_volume,pre_volume_std,pre_volume_skew,volume_ratio_last1h_vs_avg,sma12_slope,staircase_score,volume_staircase_score,range_compression_ratio,symbol,pump_day,pump_gain_pct,pump_start_time,is_moji
72,0.17856,0.18945,6.098790322580651,0.19008,0.17856,6.451612903225808,0.07044432108525077,540442.2,7506.141666666666,11249.706545928522,3.3434726479486634,4.278866542065318,1.7492015298193102,0.8,0.6,2.011457002288741,KGEN_USDT,2026-06-27,27.619888527123216,2026-06-27 08:15:00+00:00,True
72,0.08584,0.09016,5.032618825722279,0.09079,0.0843,7.698695136417551,0.09894093662981093,861869.0,11970.402777777777,11835.22659732939,1.973239202136734,2.695863603568852,3.774759699575831,0.8,0.6,1.2088016934577852,SIREN_USDT,2026-06-27,26.954921803127878,2026-06-27 12:50:00+00:00,True
72,1.9014,2.1631,13.763542652782162,2.19,1.8012,21.585609593604264,0.1599053266315357,1134689.2999999998,15759.57361111111,7394.238129406182,0.9547815955653569,0.8402360492600018,10.268781947442246,0.4,0.4,0.900298726792204,BEAT_USDT,2026-06-26,26.874940288525856,2026-06-26 01:00:00+00:00,True
72,0.6955,0.7295,4.888569374550687,0.7334,0.6812,7.662947739283621,0.09757284363009913,534260.4299999999,7420.283749999999,12311.930346533682,5.240110069879579,0.988499279432549,3.573553561653627,0.6,0.4,1.1961293350471502,JTO_USDT,2026-06-26,26.667620956198114,2026-06-26 03:45:00+00:00,True
72,2.8944,3.0044,3.80044223327805,3.0138,2.8492,5.777060227432249,0.10294210983320724,351627.69999999995,4883.718055555555,2947.774547837856,1.4236532514674807,0.7649669114343932,1.007918545587201,0.8,0.6,1.3126257118108193,BEAT_USDT,2026-07-01,26.21749896822122,2026-07-01 03:35:00+00:00,True
72,0.001001,0.00103,2.8971028971029136,0.001038,0.0009941,4.416054722864918,0.05829932294910483,52425844.0,728136.7222222222,46273.06983738245,0.04650777071877987,1.0019850823906733,1.6639072847681957,0.4,0.4,1.06460638190263,MANA3_USDT,2026-06-26,26.144697720515364,2026-06-26 22:10:00+00:00,True
72,1.6825,1.6829,0.02377414561663928,1.7615,1.6485,6.854716408856536,0.14029615232632742,937655.3999999999,13022.991666666665,9600.058136513375,1.1823564104416082,0.5469065104506513,-1.2498840892341907,0.2,0.6,0.740194642840595,BEAT_USDT,2026-06-25,26.03221083455345,2026-06-25 01:00:00+00:00,True
72,0.4254,0.443,4.137282557592855,0.4437,0.4107,8.035062089116137,0.10562766634740586,39756.33,552.17125,1214.3245966715463,3.121918562077639,1.3188031946596737,-1.0620162633486958,0.8,0.4,3.4359394436761237,EPIC_USDT,2026-07-01,25.802644003777164,2026-07-01 09:55:00+00:00,True
72,0.000897,0.000928,3.4559643255295427,0.0009296,0.0008777,5.913182180699557,0.06247870959119601,17539015.1,243597.43194444446,201118.389350774,4.563197624359056,2.31908865502341,3.1406976198300565,1.0,0.6,1.7303616415083987,TAG_USDT,2026-06-29,25.09013068949978,2026-06-29 03:00:00+00:00,True
72,0.36308,0.37921,4.442547097058493,0.38,0.358,6.14525139664805,0.06738716068835689,1346566.0,18702.305555555555,2226.2067190683442,2.1730368028025757,1.0172308242286123,0.9056320792042951,0.8,0.4,1.2257119613714438,DN_USDT,2026-06-26,24.471074380165295,2026-06-26 07:05:00+00:00,True
