symbol,entry_time,entry_price,stake,amount,score,rules,tag,max_rate,peak_profit,exit_time,exit_price,exit_reason,profit_pct,net_profit_usd,hold_hours,peak_profit_pct
ETHFI_USDT,2026-06-25 22:00:00+00:00,0.3721,1.0,2.682074711099167,110.0,5,moji_strong,0.3864,0.03843052942757333,2026-06-26 10:00:00+00:00,0.3683,stale_half_day,-1.0212308519215185,-0.012191883902176737,12.0,3.843052942757333
MIRA_USDT,2026-06-25 22:50:00+00:00,0.04272,1.0,23.361423220973784,100.0,4,moji_strong,0.0433,0.013576779026217163,2026-06-26 10:50:00+00:00,0.04232,stale_half_day,-0.9363295880149756,-0.01134456928838945,12.0,1.3576779026217163
TRADOOR_USDT,2026-06-25 16:05:00+00:00,0.3906,1.0,2.5550435227854584,100.0,4,moji_strong,0.4024,0.030209933435739827,2026-06-26 11:45:00+00:00,0.3897,stale_half_day,-0.23041474654378183,-0.004299539170506961,19.666666666666668,3.020993343573983
SIREN_USDT,2026-06-26 01:35:00+00:00,0.08283,1.0,12.048774598575395,135.0,6,moji_strong,0.08713,0.05191355788965349,2026-06-26 11:45:00+00:00,0.08713,roi_360min,5.191355788965349,0.04980973077387407,10.166666666666666,5.191355788965349
KAT_USDT,2026-06-26 00:10:00+00:00,0.00497,1.0,200.8048289738431,100.0,4,moji_strong,0.00497,0.0,2026-06-26 12:10:00+00:00,0.004759,stale_half_day,-4.24547283702212,-0.044369818913480796,12.0,0.0
AAVE_USDT,2026-06-26 03:50:00+00:00,83.55,1.0,0.01194494314781568,100.0,4,moji_strong,88.01,0.05338120885697197,2026-06-26 12:15:00+00:00,87.82,roi_360min,5.110712148414119,0.0490049072411729,8.416666666666666,5.338120885697197
EPIC_USDT,2026-06-26 06:10:00+00:00,0.4206,1.0,2.372800760817879,80.0,3,moji_medium,0.4421,0.05111745126010466,2026-06-26 12:30:00+00:00,0.4421,roi_360min,5.111745126010466,0.049015216357584546,6.333333333333333,5.111745126010466
PI_USDT,2026-06-26 01:15:00+00:00,0.12862,1.0,7.759290934535842,135.0,6,moji_strong,0.13012,0.011662260923651075,2026-06-26 13:15:00+00:00,0.1253,stale_half_day,-2.5812470844347826,-0.027760845902659148,12.0,1.1662260923651075
SKR_USDT,2026-06-25 22:30:00+00:00,0.007977,1.0,125.10969035978438,135.0,6,moji_strong,0.008405,0.05365425598595958,2026-06-26 13:55:00+00:00,0.008405,roi_360min,5.365425598595959,0.0515469474739878,15.416666666666666,5.365425598595959
BAN_USDT,2026-06-26 02:00:00+00:00,0.07339,1.0,13.598582913203435,135.0,6,moji_strong,0.07357,0.0024526502248262655,2026-06-26 14:00:00+00:00,0.07251,stale_half_day,-1.199073443248388,-0.013966752963618934,12.0,0.24526502248262655
MAGMA_USDT,2026-06-26 12:10:00+00:00,0.60932,1.0,1.6378914199435437,85.0,4,moji_medium,0.70567,0.15812709249655363,2026-06-26 14:10:00+00:00,0.70567,roi_120min,15.812709249655363,0.15581083831156062,2.0,15.812709249655363
ARIA_USDT,2026-06-26 08:55:00+00:00,0.02554,1.0,39.075959279561474,115.0,5,moji_strong,0.02699,0.056773688332028185,2026-06-26 15:00:00+00:00,0.02691,roi_360min,5.364134690681284,0.05153406421299933,6.083333333333333,5.677368833202818
HOME_USDT,2026-06-26 03:15:00+00:00,0.02033,1.0,49.09001475651746,100.0,4,moji_strong,0.02072,0.019183472700442596,2026-06-26 15:15:00+00:00,0.01994,stale_half_day,-1.9183472700442765,-0.021145105755041804,12.0,1.9183472700442596
DYDX_USDT,2026-06-26 08:25:00+00:00,0.14863,1.0,6.714660566507434,85.0,4,moji_medium,0.15666,0.0540267779048643,2026-06-26 16:00:00+00:00,0.15666,roi_360min,5.40267779048643,0.051918724349054424,7.583333333333333,5.40267779048643
B_USDT,2026-06-26 10:15:00+00:00,0.226,1.0,4.4159292035398225,135.0,6,moji_strong,0.24169,0.06942477876106186,2026-06-26 16:15:00+00:00,0.24169,roi_360min,6.942477876106186,0.06728592920353971,6.0,6.942477876106186
MEGA_USDT,2026-06-26 08:40:00+00:00,0.04939,1.0,20.206519538368088,115.0,5,moji_strong,0.04939,0.0,2026-06-26 17:05:00+00:00,0.0469,dud_early,-5.041506377809285,-0.05231423365053667,8.416666666666666,0.0
DEXE_USDT,2026-06-26 13:20:00+00:00,23.665,1.0,0.04217198394253117,135.0,6,moji_strong,23.833,0.007099091485315836,2026-06-26 17:10:00+00:00,21.585,stoploss,-8.789351362772019,-0.08971772660046473,3.8333333333333335,0.7099091485315836
VELVET_USDT,2026-06-26 12:55:00+00:00,0.61823,1.0,1.6142859453601413,115.0,5,moji_strong,0.68566,0.10906944017598645,2026-06-26 17:55:00+00:00,0.68566,roi_120min,10.906944017598645,0.10685130129563447,5.0,10.906944017598645
